"KO","log2FoldChange","log2CPM","PValue","FDR","level","descri","text"
"K16140",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","uidC, gusC; putative glucuronide porin",NA
"K16263",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","yjeH; amino acid efflux transporter",NA
"K16291",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","erfK; L,D-transpeptidase ErfK/SrfK",NA
"K16324",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","psuT; putative pseudouridine transporter",NA
"K16326",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","yeiL; CRP/FNR family transcriptional regulator, putaive post-exponential-phase nitrogen-starvation regulator",NA
"K16347",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","ecnA; entericidin A",NA
"K16348",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","ecnB; entericidin B",NA
"K16370",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","pfkB; 6-phosphofructokinase 2 [EC:2.7.1.11]",NA
"K16692",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-]",NA
"K16693",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","wzxE; enterobacterial common antigen flippase",NA
"K16704",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","rffC, wecD; dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase [EC:2.3.1.210]",NA
"K16868",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","tehB; tellurite methyltransferase [EC:2.1.1.265]",NA
"K17247",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","msrQ; methionine sulfoxide reductase heme-binding subunit",NA
"K17722",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","preT; dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]",NA
"K17938",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","sbmA, bacA; peptide/bleomycin uptake transporter",NA
"K18015",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","elaD, sseL; deubiquitinase [EC:3.4.22.-]",NA
"K18141",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","acrE; membrane fusion protein, multidrug efflux system",NA
"K18142",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","acrF; multidrug efflux pump",NA
"K18148",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","rtcB; release factor H-coupled RctB family protein",NA
"K18324",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","acrD; multidrug efflux pump",NA
"K18326",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","mdtD; MFS transporter, DHA2 family, multidrug resistance protein",NA
"K18446",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","ygiF; triphosphatase [EC:3.6.1.25]",NA
"K18657",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","zapC; cell division protein ZapC",NA
"K18702",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","uctC; CoA:oxalate CoA-transferase [EC:2.8.3.19]",NA
"K18765",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","csrD; RNase E specificity factor CsrD",NA
"K18800",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","ubiI; 2-octaprenylphenol hydroxylase [EC:1.14.13.-]",NA
"K18837",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","cbtA; cytoskeleton-binding toxin CbtA and related proteins",NA
"K18841",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","chpB, chpBK; mRNA interferase ChpB [EC:3.1.-.-]",NA
"K18842",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","chpS, chpBI; antitoxin ChpS",NA
"K18850",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","ycfD; 50S ribosomal protein L16 3-hydroxylase [EC:1.14.11.47]",NA
"K18862",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","ldrA_B_C_D; small toxic polypeptide LdrA/B/C/D",NA
"K18889",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","mdlA, smdA; ATP-binding cassette, subfamily B, multidrug efflux pump",NA
"K18890",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","mdlB, smdB; ATP-binding cassette, subfamily B, multidrug efflux pump",NA
"K18895",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","iroC; ATP-binding cassette, subfamily B, salmochelin/enterobactin exporter",NA
"K18898",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","mdtE; membrane fusion protein, multidrug efflux system",NA
"K18899",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","mdtF; multidrug efflux pump",NA
"K18920",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","hokA; protein HokA",NA
"K18921",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","hokB; protein HokB",NA
"K18922",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","hokE; protein HokE",NA
"K18968",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","adrA; diguanylate cyclase [EC:2.7.7.65]",NA
"K18988",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","ampH; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase [EC:3.4.16.4 3.4.21.-]",NA
"K18997",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","cbpM; chaperone modulatory protein CbpM",NA
"K19000",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","rof; Rho-binding antiterminator",NA
"K19092",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","parE1_3_4; toxin ParE1/3/4",NA
"K19126",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","casE, cse3; CRISPR system Cascade subunit CasE",NA
"K19162",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","tomB; hha toxicity modulator TomB",NA
"K19168",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","cptA; toxin CptA",NA
"K19222",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","menI; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]",NA
"K19226",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","sapA; cationic peptide transport system substrate-binding protein",NA
"K19227",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","sapB; cationic peptide transport system permease protein",NA
"K19228",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","sapC; cationic peptide transport system permease protein",NA
"K19229",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","sapD; cationic peptide transport system ATP-binding protein",NA
"K19230",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","sapF; cationic peptide transport system ATP-binding protein",NA
"K19234",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","ynhG; L,D-transpeptidase YnhG",NA
"K19235",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","ybiS; L,D-transpeptidase YbiS",NA
"K19236",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","ycfS; L,D-transpeptidase YcfS",NA
"K19238",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","pmrD; signal transduction protein PmrD",NA
"K19267",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]",NA
"K19268",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","glmE, mutE, mamB; methylaspartate mutase epsilon subunit [EC:5.4.99.1]",NA
"K19303",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","mepH; murein DD-endopeptidase [EC:3.4.-.-]",NA
"K19304",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","mepM; murein DD-endopeptidase [EC:3.4.24.-]",NA
"K19333",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","kdgR; IclR family transcriptional regulator, KDG regulon repressor",NA
"K19334",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","tabA; biofilm protein TabA",NA
"K19335",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","bdcR; TetR/AcrR family transcriptional regulator, repressor for divergent bdcA",NA
"K19336",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","bdcA; cyclic-di-GMP-binding biofilm dispersal mediator protein",NA
"K19338",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","nac; LysR family transcriptional regulator, nitrogen assimilation regulatory protein",NA
"K19354",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","waaH; heptose III glucuronosyltransferase [EC:2.4.1.-]",NA
"K19416",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","yccA; modulator of FtsH protease",NA
"K19577",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","ydhP; MFS transporter, DHA1 family, inner membrane transport protein",NA
"K19709",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","ydiF; acetate CoA-transferase [EC:2.8.3.8]",NA
"K19745",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","acuI; acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]",NA
"K19775",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","exuR; GntR family transcriptional regulator, hexuronate regulon transcriptional repressor",NA
"K19777",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","hdeA; acid stress chaperone HdeA",NA
"K19778",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","hdeB; acid stress chaperone HdeB",NA
"K19784",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","chrR, NQR; chromate reductase, NAD(P)H dehydrogenase (quinone)",NA
"K19789",0.178442680413553,4.72524395422963,0.713571362501636,0.802595255889171,"No","radD; DNA repair protein RadD",NA
"K00602",-0.0861007820473796,10.2804477392275,0.723242357746241,0.805610619677102,"No","purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]",NA
"K00633",0.139405253380461,9.14676426247024,0.723355837856743,0.805610619677102,"No","lacA; galactoside O-acetyltransferase [EC:2.3.1.18]",NA
"K01372",-0.10932774473309,9.75174479839877,0.724610942437741,0.805610619677102,"No","BLMH, pepC; bleomycin hydrolase [EC:3.4.22.40]",NA
"K00928",-0.0833994707753157,10.645136593961,0.726123376817135,0.805610619677102,"No","lysC; aspartate kinase [EC:2.7.2.4]",NA
"K01265",-0.0833994707753157,10.645136593961,0.726123376817135,0.805610619677102,"No","map; methionyl aminopeptidase [EC:3.4.11.18]",NA
"K02669",-0.139894896326457,9.27939551344546,0.73109892176813,0.805610619677102,"No","pilT; twitching motility protein PilT",NA
"K00632",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]",NA
"K01061",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]",NA
"K01066",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","aes; acetyl esterase [EC:3.1.1.-]",NA
"K01638",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","aceB, glcB; malate synthase [EC:2.3.3.9]",NA
"K02048",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","cysP, sbp; sulfate transport system substrate-binding protein",NA
"K02446",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","glpX; fructose-1,6-bisphosphatase II [EC:3.1.3.11]",NA
"K02478",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]",NA
"K02556",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","motA; chemotaxis protein MotA",NA
"K02783",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","PTS-Gut-EIIC, srlA; PTS system, glucitol/sorbitol-specific IIC component",NA
"K04091",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","ssuD; alkanesulfonate monooxygenase [EC:1.14.14.5]",NA
"K05777",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","ABC.VB1X.S; putative thiamine transport system substrate-binding protein",NA
"K05802",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","mscK, kefA, aefA; potassium-dependent mechanosensitive channel",NA
"K06078",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","lpp; murein lipoprotein",NA
"K07112",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","K07112; uncharacterized protein",NA
"K07285",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","slp; outer membrane lipoprotein",NA
"K07486",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","K07486; transposase",NA
"K07647",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","torS; two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]",NA
"K07675",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]",NA
"K07679",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]",NA
"K07686",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","uhpA; two-component system, NarL family, uhpT operon response regulator UhpA",NA
"K07726",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","K07726; putative transcriptional regulator",NA
"K08172",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","shiA; MFS transporter, MHS family, shikimate and dehydroshikimate transport protein",NA
"K08323",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","rspA, manD; mannonate dehydratase [EC:4.2.1.8]",NA
"K08348",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","fdnG; formate dehydrogenase-N, alpha subunit [EC:1.17.5.3]",NA
"K08368",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","yaaU; MFS transporter, putative metabolite transport protein",NA
"K08369",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","ydjE; MFS transporter, putative metabolite:H+ symporter",NA
"K08994",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","yneE, BEST; ion channel-forming bestrophin family protein",NA
"K08997",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","ydiU; uncharacterized protein",NA
"K09824",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","virK; uncharacterized protein",NA
"K09960",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","K09960; uncharacterized protein",NA
"K09961",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","K09961; uncharacterized protein",NA
"K11201",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","PTS-Fru2-EIIA; PTS system, fructose-specific IIA-like component [EC:2.7.1.-]",NA
"K11203",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","PTS-Fru2-EIIC; PTS system, fructose-specific IIC-like component",NA
"K11209",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]",NA
"K11739",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","nfrA; bacteriophage N4 adsorption protein A",NA
"K16090",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","fiu; catecholate siderophore receptor",NA
"K16322",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","pit; low-affinity inorganic phosphate transporter",NA
"K18471",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","ydjG; methylglyoxal reductase [EC:1.1.1.-]",NA
"K18829",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","mvpT, vapB; antitoxin VapB",NA
"K18831",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","higA; HTH-type transcriptional regulator / antitoxin HigA",NA
"K18838",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","cbeA; cytoskeleton bundling-enhancing protein CbeA and related proteins",NA
"K18919",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","hokC_D; protein HokC/D",NA
"K19163",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","ccdB; toxin CcdB",NA
"K19164",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","ccdA; antitoxin CcdA",NA
"K19270",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","yfbT, yniC; sugar-phosphatase [EC:3.1.3.23]",NA
"K19337",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator",NA
"K19611",0.178753402752249,5.72130080758712,0.73460882387581,0.805610619677102,"No","fepA, pfeA, iroN, pirA; ferric enterobactin receptor",NA
"K01442",-0.094175142384787,10.0293118979915,0.735343324513816,0.806036085211657,"No","E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]",NA
"K07480",0.178943490737085,8.04006289735403,0.738898343135558,0.808746959752156,"No","insB; insertion element IS1 protein InsB",NA
"K07483",0.178943490737085,8.04006289735403,0.738898343135558,0.808746959752156,"No","K07483; transposase",NA
"K09014",-0.0959175401092491,9.71137591568287,0.739554936970265,0.808746959752156,"No","sufB; Fe-S cluster assembly protein SufB",NA
"K09015",-0.0959175401092491,9.71137591568287,0.739554936970265,0.808746959752156,"No","sufD; Fe-S cluster assembly protein SufD",NA
"K11717",-0.0959175401092491,9.71137591568287,0.739554936970265,0.808746959752156,"No","sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]",NA
"K08641",0.137475723352592,9.07820454965457,0.740584599425833,0.809492377003989,"No","vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]",NA
"K02078",0.0844059506146499,10.7992099808028,0.74149094633946,0.810102367865469,"No","acpP; acyl carrier protein",NA
"K00981",-0.0737759794202887,10.3226070128117,0.745753877929078,0.814377239466214,"No","E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]",NA
"K02040",-0.0753410245282071,10.3402227661508,0.746601362511311,0.814739731938622,"No","pstS; phosphate transport system substrate-binding protein",NA
"K00661",-0.0817236153737553,10.968349781744,0.746786375104532,0.814739731938622,"No","maa; maltose O-acetyltransferase [EC:2.3.1.79]",NA
"K00951",-0.0756323002042708,10.5384730439037,0.748568882103974,0.816301556387175,"No","relA; GTP pyrophosphokinase [EC:2.7.6.5]",NA
"K07347",0.178913852847069,7.04085536313699,0.766042683112977,0.834433791408737,"No","fimD, fimC, mrkC, htrE, cssD; outer membrane usher protein",NA
"K07495",0.178913852847069,7.04085536313699,0.766042683112977,0.834433791408737,"No","K07495; putative transposase",NA
"K07279",0.17886411016559,6.30494538822175,0.766631561582318,0.834433791408737,"No","yfaL; autotransporter family porin",NA
"K11202",0.17886411016559,6.30494538822175,0.766631561582318,0.834433791408737,"No","PTS-Fru2-EIIB; PTS system, fructose-specific IIB-like component [EC:2.7.1.-]",NA
"K07238",-0.129821350012016,8.98662748480584,0.768316658259497,0.835876776011034,"No","TC.ZIP, zupT, ZRT3, ZIP2; zinc transporter, ZIP family",NA
"K07493",0.178897177901563,6.71932325944776,0.769197392444168,0.836443728295996,"No","K07493; putative transposase",NA
"K02004",-0.0691874846312383,12.6185514219988,0.777115377623487,0.844659050631884,"No","ABC.CD.P; putative ABC transport system permease protein",NA
"K03711",0.0717468832257217,10.6437301044369,0.778745843531502,0.845376453931691,"No","fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator",NA
"K00134",0.0532522503600174,10.160250135894,0.817204991536857,0.845376453931691,"No","GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]",NA
"K01972",0.0532522503600174,10.160250135894,0.817204991536857,0.845376453931691,"No","E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]",NA
"K04567",0.0532522503600174,10.160250135894,0.817204991536857,0.845376453931691,"No","KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]",NA
"K01486",0.0868939129059231,8.65946617033574,0.820203577603155,0.845376453931691,"No","ade; adenine deaminase [EC:3.5.4.2]",NA
"K00133",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]",NA
"K00147",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA
"K00215",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]",NA
"K00560",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","thyA, TYMS; thymidylate synthase [EC:2.1.1.45]",NA
"K00600",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]",NA
"K00604",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]",NA
"K00919",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]",NA
"K00927",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]",NA
"K00931",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","proB; glutamate 5-kinase [EC:2.7.2.11]",NA
"K00939",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","adk, AK; adenylate kinase [EC:2.7.4.3]",NA
"K00954",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]",NA
"K00969",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]",NA
"K01000",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]",NA
"K01056",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]",NA
"K01258",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","pepT; tripeptide aminopeptidase [EC:3.4.11.4]",NA
"K01409",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]",NA
"K01491",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]",NA
